date,CO,NO,NO2,PM2.5,NOX,PM10,SO2,WSR,WDR,Zona
2024-07-22 16:00:00,0.69,2.6,3.6,,6.3,70.0,3.7,14.2,139.0,NORTE
2024-07-22 16:00:00,0.7,3.5,4.4,14.64,7.9,54.0,2.2,18.1,132.0,SURESTE
2024-07-22 17:00:00,0.44,3.5,5.0,22.96,8.7,55.0,2.9,15.2,111.0,CENTRO
2024-07-22 17:00:00,0.72,3.0,5.1,12.0,8.1,60.0,4.4,15.0,136.0,NORTE
2024-07-22 17:00:00,0.69,3.3,4.1,15.06,7.4,60.0,2.1,15.6,133.0,SURESTE
2024-07-22 18:00:00,0.42,3.2,5.2,24.96,8.7,65.0,2.9,15.6,110.0,CENTRO
2024-07-22 18:00:00,0.77,2.3,5.7,10.0,8.0,60.0,4.3,13.9,143.0,NORTE
2024-07-22 18:00:00,0.69,3.9,5.3,15.49,9.2,61.0,2.1,14.4,144.0,SURESTE
2024-07-22 19:00:00,0.47,3.1,6.7,21.98,10.0,65.0,2.8,13.9,103.0,CENTRO
2024-07-22 19:00:00,0.8,2.3,7.5,9.0,9.9,35.0,3.2,10.8,151.0,NORTE
2024-07-22 19:00:00,0.72,3.3,5.2,15.08,8.6,61.0,2.0,15.6,133.0,SURESTE
2024-07-22 20:00:00,0.46,2.2,6.5,19.21,9.0,60.0,2.9,12.1,111.0,CENTRO
2024-07-22 20:00:00,0.78,,7.1,8.0,9.4,31.0,2.8,9.9,142.0,NORTE
2024-07-22 20:00:00,0.73,3.1,5.8,12.01,8.9,44.0,1.9,13.8,134.0,SURESTE
2024-07-22 21:00:00,0.47,2.1,5.6,16.85,8.0,56.0,2.8,10.9,121.0,CENTRO
2024-07-22 21:00:00,0.79,2.1,9.2,7.0,11.3,39.0,2.8,9.7,131.0,NORTE
2024-07-22 21:00:00,0.67,2.7,4.2,10.36,6.9,35.0,2.0,14.6,141.0,SURESTE
2024-07-22 22:00:00,0.46,1.9,5.3,13.37,7.4,41.0,2.6,10.4,123.0,CENTRO
2024-07-22 22:00:00,0.79,2.0,8.4,7.0,10.4,34.0,2.8,10.1,115.0,NORTE
2024-07-22 22:00:00,0.73,2.7,7.1,7.85,9.8,31.0,2.0,11.3,112.0,SURESTE
2024-07-22 23:00:00,0.46,1.9,5.7,10.73,7.8,38.0,2.6,9.6,128.0,CENTRO
2024-07-22 23:00:00,0.74,1.9,7.7,,9.6,42.0,2.8,8.0,126.0,NORTE
2024-07-22 23:00:00,0.75,2.3,7.2,7.51,9.5,29.0,2.0,10.4,97.0,SURESTE
2024-07-23 00:00:00,0.45,,5.1,9.69,7.2,37.0,2.6,9.0,101.0,CENTRO
2024-07-23 00:00:00,0.72,1.7,7.1,,8.8,30.0,2.7,5.9,107.0,NORTE
2024-07-23 00:00:00,0.72,2.1,6.9,7.77,8.9,22.0,2.0,11.1,104.0,SURESTE
2024-07-23 01:00:00,0.52,2.0,9.9,12.8,12.1,35.0,2.6,8.1,54.0,CENTRO
2024-07-23 01:00:00,0.68,1.7,6.7,6.0,8.4,35.0,2.8,6.4,104.0,NORTE
2024-07-23 01:00:00,0.68,2.0,4.5,7.89,6.5,29.0,2.0,14.6,94.0,SURESTE
2024-07-23 02:00:00,0.5,1.9,7.6,10.94,9.7,34.0,2.7,5.0,27.0,CENTRO
2024-07-23 02:00:00,0.69,1.7,6.5,6.0,8.2,25.0,2.7,7.6,103.0,NORTE
2024-07-23 02:00:00,0.67,1.9,4.1,6.99,6.0,23.0,2.1,12.3,100.0,SURESTE
2024-07-23 03:00:00,0.48,2.2,7.2,11.41,9.7,27.0,2.6,7.5,38.0,CENTRO
2024-07-23 03:00:00,0.7,1.9,7.3,8.0,9.3,26.0,2.6,5.7,74.0,NORTE
2024-07-23 03:00:00,0.68,1.9,3.8,6.87,5.7,27.0,1.9,10.6,87.0,SURESTE
2024-07-23 04:00:00,0.48,4.6,15.0,15.67,19.8,31.0,2.7,7.3,28.0,CENTRO
2024-07-23 04:00:00,0.69,7.6,12.1,12.0,19.7,37.0,2.8,7.3,45.0,NORTE
2024-07-23 04:00:00,0.66,1.9,3.3,8.24,5.2,27.0,1.9,10.2,84.0,SURESTE
2024-07-23 05:00:00,0.49,7.7,17.1,19.97,25.1,46.0,3.1,6.0,21.0,CENTRO
2024-07-23 05:00:00,0.74,9.2,11.7,15.0,20.9,66.0,2.8,5.0,42.0,NORTE
2024-07-23 05:00:00,0.66,1.9,3.7,7.88,5.6,17.0,1.9,9.2,84.0,SURESTE
2024-07-23 06:00:00,0.49,7.7,15.9,23.14,23.8,55.0,3.2,5.8,43.0,CENTRO
2024-07-23 06:00:00,0.75,8.9,9.0,16.0,18.0,86.0,2.8,6.2,56.0,NORTE
2024-07-23 06:00:00,0.66,2.0,4.9,8.36,6.9,26.0,2.1,5.8,88.0,SURESTE
2024-07-23 07:00:00,0.55,4.5,14.5,26.67,19.2,56.0,3.0,3.5,353.0,CENTRO
2024-07-23 07:00:00,0.79,8.2,8.7,16.0,16.9,71.0,2.9,6.8,62.0,NORTE
2024-07-23 07:00:00,0.72,5.4,9.2,8.78,14.5,30.0,2.2,3.2,294.0,SURESTE
2024-07-23 08:00:00,0.73,11.0,14.8,25.44,26.0,52.0,3.1,2.1,17.0,CENTRO
2024-07-23 08:00:00,0.82,9.1,9.1,18.0,18.2,61.0,2.9,7.5,93.0,NORTE
2024-07-23 08:00:00,0.81,8.4,12.2,8.59,20.5,36.0,2.0,5.6,31.0,SURESTE
2024-07-23 09:00:00,0.83,16.5,17.8,30.8,34.6,56.0,3.2,5.5,15.0,CENTRO
2024-07-23 09:00:00,0.77,4.3,6.0,13.0,10.3,63.0,3.0,7.2,97.0,NORTE
2024-07-23 09:00:00,0.82,7.9,12.9,11.58,20.7,33.0,1.9,7.5,65.0,SURESTE
2024-07-23 10:00:00,0.75,11.1,18.2,30.11,29.6,75.0,3.2,6.7,28.0,CENTRO
2024-07-23 10:00:00,0.77,3.3,6.4,14.0,9.8,50.0,3.2,8.8,110.0,NORTE
2024-07-23 10:00:00,0.79,6.4,10.8,15.06,17.1,41.0,1.9,7.9,56.0,SURESTE
2024-07-23 11:00:00,0.71,10.0,19.7,32.62,30.0,71.0,3.1,6.4,35.0,CENTRO
2024-07-23 11:00:00,0.73,2.6,6.0,16.0,8.6,56.0,6.4,7.9,110.0,NORTE
2024-07-23 11:00:00,0.76,4.0,8.0,14.99,12.1,50.0,2.0,11.6,82.0,SURESTE
2024-07-23 12:00:00,0.59,3.5,13.1,24.7,16.8,67.0,3.1,7.4,70.0,CENTRO
2024-07-23 12:00:00,0.74,2.2,5.4,14.0,7.5,58.0,8.1,5.2,108.0,NORTE
2024-07-23 12:00:00,0.8,3.5,6.7,13.27,10.2,38.0,2.0,12.8,98.0,SURESTE
2024-07-23 13:00:00,0.53,2.9,7.2,14.68,10.3,58.0,3.0,9.0,63.0,CENTRO
2024-07-23 13:00:00,0.72,2.1,5.4,15.0,7.5,56.0,12.2,5.8,131.0,NORTE
2024-07-23 13:00:00,0.73,3.3,5.1,13.54,8.5,37.0,2.1,12.6,127.0,SURESTE
2024-07-23 14:00:00,0.56,2.6,8.1,20.16,11.0,44.0,2.9,9.6,83.0,CENTRO
2024-07-23 14:00:00,0.73,2.0,5.8,16.0,7.8,60.0,12.8,6.2,118.0,NORTE
2024-07-23 14:00:00,0.7,3.1,4.4,12.72,7.5,40.0,2.1,11.9,137.0,SURESTE
2024-07-23 15:00:00,0.54,2.4,6.9,17.7,9.5,45.0,2.7,8.8,114.0,CENTRO
2024-07-23 15:00:00,0.73,2.5,7.2,15.0,9.8,52.0,10.3,8.9,111.0,NORTE
2024-07-23 15:00:00,0.69,2.8,4.1,10.87,6.9,30.0,2.1,10.9,141.0,SURESTE
2024-07-23 16:00:00,0.51,2.3,5.9,14.25,8.4,43.0,2.6,6.7,123.0,CENTRO
2024-07-23 16:00:00,0.72,2.6,6.2,12.0,8.8,44.0,8.9,7.0,122.0,NORTE
2024-07-23 16:00:00,0.67,2.6,4.3,9.11,6.9,22.0,2.0,12.1,160.0,SURESTE
2024-07-23 17:00:00,0.5,2.4,5.7,12.37,8.3,37.0,2.7,9.7,97.0,CENTRO
2024-07-23 17:00:00,0.77,3.1,9.3,8.0,12.4,34.0,5.9,8.6,123.0,NORTE
2024-07-23 17:00:00,0.67,2.9,4.4,6.97,7.4,22.0,2.0,13.1,157.0,SURESTE
2024-07-23 18:00:00,0.51,2.6,6.6,12.41,9.5,36.0,2.6,8.8,120.0,CENTRO
2024-07-23 18:00:00,0.81,2.5,9.0,6.0,11.5,30.0,3.9,8.9,123.0,NORTE
2024-07-23 18:00:00,0.68,2.8,4.1,5.81,6.8,27.0,2.1,10.7,147.0,SURESTE
2024-07-23 19:00:00,0.54,2.8,7.9,8.91,11.0,38.0,2.7,8.2,136.0,CENTRO
2024-07-23 19:00:00,0.82,2.3,8.0,7.0,10.3,28.0,3.9,10.8,120.0,NORTE
2024-07-23 19:00:00,0.7,2.7,6.8,5.4,9.5,16.0,2.4,8.9,164.0,SURESTE
2024-07-23 20:00:00,0.52,2.0,8.4,8.22,10.7,34.0,2.6,8.4,128.0,CENTRO
2024-07-23 20:00:00,0.79,2.3,10.9,6.0,13.2,40.0,3.0,12.7,137.0,NORTE
2024-07-23 20:00:00,0.78,2.9,10.2,5.69,13.0,21.0,3.6,7.9,166.0,SURESTE
2024-07-23 21:00:00,0.52,2.2,9.1,8.44,11.5,32.0,2.6,8.7,117.0,CENTRO
2024-07-23 21:00:00,0.75,1.8,5.5,5.0,7.3,32.0,2.9,10.3,157.0,NORTE
2024-07-23 21:00:00,0.75,2.8,8.9,6.26,11.7,18.0,2.5,9.7,133.0,SURESTE
2024-07-23 22:00:00,0.54,2.1,10.4,11.51,12.8,32.0,2.6,12.4,75.0,CENTRO
2024-07-23 22:00:00,0.74,1.8,4.6,5.0,6.4,30.0,2.8,10.2,156.0,NORTE
2024-07-23 22:00:00,0.78,3.4,7.5,5.33,10.9,25.0,2.2,15.0,118.0,SURESTE
2024-07-23 23:00:00,0.52,2.0,7.3,8.7,9.4,40.0,2.6,10.4,106.0,CENTRO
2024-07-23 23:00:00,0.72,1.6,4.1,5.0,5.8,33.0,2.6,8.2,137.0,NORTE
2024-07-23 23:00:00,0.72,2.4,5.1,6.35,7.6,22.0,2.1,9.4,128.0,SURESTE
2024-07-24 00:00:00,0.52,1.9,5.7,7.98,7.8,32.0,2.6,7.9,89.0,CENTRO
2024-07-24 00:00:00,0.72,2.8,7.6,6.0,10.4,26.0,2.7,5.8,83.0,NORTE
2024-07-24 00:00:00,0.73,2.6,7.2,5.16,9.8,14.0,2.0,5.0,185.0,SURESTE
2024-07-24 01:00:00,0.48,1.8,3.9,6.64,6.0,30.0,2.6,9.0,85.0,CENTRO
2024-07-24 01:00:00,0.69,2.4,10.0,7.0,12.4,34.0,2.5,6.2,50.0,NORTE
2024-07-24 01:00:00,0.71,2.3,6.3,5.35,8.6,14.0,2.0,8.3,126.0,SURESTE
2024-07-24 02:00:00,0.49,2.5,8.5,8.21,11.2,29.0,2.5,6.9,52.0,CENTRO
2024-07-24 02:00:00,0.68,1.7,9.5,7.0,11.2,31.0,2.4,3.9,39.0,NORTE
2024-07-24 02:00:00,0.69,2.1,5.6,4.92,7.7,11.0,1.8,4.9,125.0,SURESTE
2024-07-24 03:00:00,0.52,2.3,14.4,13.74,16.9,39.0,2.6,5.0,31.0,CENTRO
2024-07-24 03:00:00,0.7,4.7,12.8,9.0,17.5,32.0,2.6,4.0,8.0,NORTE
2024-07-24 03:00:00,0.68,2.0,6.3,4.86,8.3,17.0,1.9,7.1,77.0,SURESTE
2024-07-24 04:00:00,0.53,2.2,14.3,16.69,16.7,54.0,2.7,4.0,79.0,CENTRO
2024-07-24 04:00:00,0.76,3.3,11.5,10.0,14.8,58.0,2.6,2.5,24.0,NORTE
2024-07-24 04:00:00,0.66,2.1,5.7,6.03,7.7,22.0,2.0,2.6,239.0,SURESTE
2024-07-24 05:00:00,0.53,2.0,12.6,14.09,14.8,50.0,2.6,2.4,31.0,CENTRO
2024-07-24 05:00:00,0.74,10.8,13.2,13.0,24.0,60.0,2.6,4.2,49.0,NORTE
2024-07-24 05:00:00,0.69,2.6,7.9,6.06,10.4,23.0,2.0,2.7,197.0,SURESTE
2024-07-24 06:00:00,0.58,4.0,15.9,17.35,20.1,42.0,2.6,2.7,79.0,CENTRO
2024-07-24 06:00:00,0.73,7.2,9.1,10.0,16.2,84.0,2.7,4.7,73.0,NORTE
2024-07-24 06:00:00,0.69,2.3,12.7,6.89,15.0,23.0,2.0,6.2,74.0,SURESTE
2024-07-24 07:00:00,0.76,13.9,19.2,19.25,33.4,44.0,2.6,6.6,9.0,CENTRO
2024-07-24 07:00:00,0.74,4.6,5.7,10.0,10.3,57.0,2.7,7.9,47.0,NORTE
2024-07-24 07:00:00,0.74,4.1,15.4,7.16,19.4,22.0,1.9,7.0,77.0,SURESTE
2024-07-24 08:00:00,0.89,11.6,17.4,22.88,29.4,53.0,2.5,8.2,16.0,CENTRO
2024-07-24 08:00:00,0.74,3.0,3.8,11.0,6.7,52.0,2.7,5.3,54.0,NORTE
2024-07-24 08:00:00,0.8,7.1,13.4,6.81,20.4,28.0,2.2,8.3,82.0,SURESTE
2024-07-24 09:00:00,0.74,9.2,12.7,19.19,22.2,61.0,2.5,9.5,27.0,CENTRO
2024-07-24 09:00:00,0.69,2.2,2.6,11.0,4.9,58.0,2.8,5.6,52.0,NORTE
2024-07-24 09:00:00,0.79,7.4,12.3,7.66,19.7,27.0,2.4,6.4,67.0,SURESTE
2024-07-24 10:00:00,1.0,6.9,12.0,28.4,19.2,53.0,2.7,7.9,19.0,CENTRO
2024-07-24 10:00:00,0.72,2.1,3.5,12.0,5.6,51.0,2.7,3.4,48.0,NORTE
2024-07-24 10:00:00,0.72,5.9,9.3,9.8,15.1,38.0,3.0,7.6,11.0,SURESTE
2024-07-24 11:00:00,0.86,8.2,12.6,29.77,21.0,108.0,2.8,6.9,179.0,CENTRO
2024-07-24 11:00:00,0.81,3.3,6.5,11.0,9.8,61.0,2.5,6.9,328.0,NORTE
2024-07-24 11:00:00,0.77,4.8,9.9,8.44,14.7,32.0,2.7,6.3,265.0,SURESTE
2024-07-24 12:00:00,0.73,5.6,12.3,21.77,18.1,64.0,2.6,7.7,105.0,CENTRO
2024-07-24 12:00:00,0.75,2.8,3.9,7.0,6.7,31.0,2.5,13.5,28.0,NORTE
2024-07-24 12:00:00,0.8,5.1,10.6,9.75,15.7,30.0,2.3,6.4,250.0,SURESTE
2024-07-24 13:00:00,0.67,4.8,12.5,20.37,17.5,50.0,2.4,11.5,34.0,CENTRO
2024-07-24 13:00:00,0.72,2.7,4.5,5.0,7.2,35.0,2.6,11.6,23.0,NORTE
2024-07-24 13:00:00,0.8,3.0,9.3,10.19,12.4,27.0,2.1,8.6,97.0,SURESTE
2024-07-24 14:00:00,0.75,3.6,10.4,15.58,14.2,49.0,2.5,9.7,329.0,CENTRO
2024-07-24 14:00:00,0.93,4.3,11.0,6.0,15.3,26.0,2.6,3.5,352.0,NORTE
2024-07-24 14:00:00,0.76,3.2,8.7,12.85,11.8,35.0,1.9,11.6,143.0,SURESTE
2024-07-24 15:00:00,0.71,3.9,14.0,12.48,18.1,41.0,2.6,7.6,122.0,CENTRO
2024-07-24 15:00:00,1.1,6.0,17.8,9.0,23.8,29.0,2.7,3.0,37.0,NORTE
2024-07-24 15:00:00,0.8,3.3,8.7,6.58,11.9,16.0,1.9,8.2,142.0,SURESTE
2024-07-24 16:00:00,0.57,4.1,9.9,6.04,14.3,35.0,2.5,9.4,183.0,CENTRO
2024-07-24 16:00:00,1.18,7.0,17.3,9.0,24.3,49.0,2.9,4.0,337.0,NORTE
2024-07-24 16:00:00,0.74,4.2,,5.44,12.9,12.0,1.8,10.0,234.0,SURESTE
2024-07-24 17:00:00,0.7,5.5,11.7,5.93,17.5,27.0,2.6,7.4,211.0,CENTRO
2024-07-24 17:00:00,0.99,4.0,14.3,6.0,18.2,39.0,2.7,3.0,325.0,NORTE
2024-07-24 17:00:00,0.83,6.3,11.0,4.12,17.3,10.0,2.0,7.1,246.0,SURESTE
2024-07-24 18:00:00,0.75,6.6,17.6,8.62,24.5,32.0,2.6,3.7,303.0,CENTRO
2024-07-24 18:00:00,1.26,5.1,20.1,8.0,25.2,33.0,2.8,0.4,7.0,NORTE
2024-07-24 18:00:00,1.06,13.6,19.4,4.42,33.0,19.0,1.9,6.2,278.0,SURESTE
2024-07-24 19:00:00,0.83,6.4,20.4,9.47,27.2,33.0,2.6,3.7,316.0,CENTRO
2024-07-24 19:00:00,1.35,15.0,23.5,11.0,38.6,53.0,2.8,5.8,41.0,NORTE
2024-07-24 19:00:00,1.04,10.2,20.2,5.33,30.4,22.0,1.9,7.6,270.0,SURESTE
2024-07-24 20:00:00,0.9,8.0,23.4,10.01,31.6,33.0,2.6,2.3,187.0,CENTRO
2024-07-24 20:00:00,0.7,1.9,5.6,4.0,7.5,66.0,2.7,7.7,357.0,NORTE
2024-07-24 20:00:00,0.98,7.4,23.6,5.02,31.0,22.0,1.8,5.9,254.0,SURESTE
2024-07-24 21:00:00,0.93,6.3,24.2,11.92,30.8,42.0,2.6,3.2,120.0,CENTRO
2024-07-24 21:00:00,0.69,1.6,5.5,2.0,7.1,24.0,2.7,5.0,307.0,NORTE
2024-07-24 21:00:00,1.06,11.2,20.6,6.22,31.8,23.0,1.9,2.9,219.0,SURESTE
2024-07-24 22:00:00,0.75,8.2,17.4,10.13,25.8,44.0,2.6,6.8,24.0,CENTRO
2024-07-24 22:00:00,0.76,1.7,8.0,3.0,9.6,22.0,2.8,2.4,233.0,NORTE
2024-07-24 22:00:00,0.98,9.4,18.6,6.02,28.0,38.0,1.9,6.6,335.0,SURESTE
2024-07-24 23:00:00,0.54,1.9,8.4,4.09,10.5,32.0,2.5,5.3,283.0,CENTRO
2024-07-24 23:00:00,0.85,3.1,14.6,5.0,17.7,18.0,2.7,0.4,97.0,NORTE
2024-07-24 23:00:00,0.72,2.5,13.8,6.97,16.3,30.0,2.0,4.9,272.0,SURESTE
2024-07-25 00:00:00,0.76,2.0,16.5,7.1,18.7,30.0,2.5,3.4,145.0,CENTRO
2024-07-25 00:00:00,0.87,7.4,17.8,7.0,25.2,37.0,2.8,4.6,346.0,NORTE
2024-07-25 00:00:00,0.76,2.3,13.6,4.02,15.7,21.0,2.2,3.2,253.0,SURESTE
2024-07-25 01:00:00,0.68,2.1,15.2,8.37,17.5,36.0,2.6,2.4,49.0,CENTRO
2024-07-25 01:00:00,0.73,3.8,14.7,8.0,18.5,53.0,2.7,6.9,356.0,NORTE
2024-07-25 01:00:00,0.72,2.1,9.1,4.01,11.1,20.0,2.1,3.0,128.0,SURESTE
2024-07-25 02:00:00,0.71,2.4,18.9,10.04,21.4,35.0,2.6,3.4,226.0,CENTRO
2024-07-25 02:00:00,0.66,1.8,6.5,6.0,8.3,58.0,2.7,5.4,25.0,NORTE
2024-07-25 02:00:00,0.75,2.5,11.6,3.94,14.0,16.0,1.8,5.9,296.0,SURESTE
2024-07-25 03:00:00,0.63,2.0,12.9,9.04,15.0,34.0,2.6,2.6,266.0,CENTRO
2024-07-25 03:00:00,0.66,1.8,7.5,6.0,9.3,41.0,2.7,3.1,313.0,NORTE
2024-07-25 03:00:00,0.75,2.3,14.3,4.86,16.5,18.0,1.8,8.4,279.0,SURESTE
2024-07-25 04:00:00,0.6,2.1,17.3,17.11,19.6,33.0,2.6,4.0,2.0,CENTRO
2024-07-25 04:00:00,0.7,4.0,10.4,,14.3,29.0,2.7,1.3,156.0,NORTE
2024-07-25 04:00:00,0.76,2.2,13.4,5.41,15.5,20.0,1.8,4.8,294.0,SURESTE
2024-07-25 05:00:00,0.74,3.0,21.0,17.99,24.2,46.0,2.5,3.0,97.0,CENTRO
2024-07-25 05:00:00,0.84,9.0,14.5,8.0,23.5,34.0,2.7,4.0,166.0,NORTE
2024-07-25 05:00:00,0.74,2.6,15.8,6.02,18.4,27.0,1.8,2.9,234.0,SURESTE
2024-07-25 06:00:00,0.71,5.6,22.3,15.75,28.1,50.0,2.6,5.7,99.0,CENTRO
2024-07-25 06:00:00,0.83,10.2,14.4,8.0,24.6,49.0,2.6,2.5,70.0,NORTE
2024-07-25 06:00:00,0.77,3.0,15.6,7.39,18.5,31.0,2.0,5.7,111.0,SURESTE
2024-07-25 07:00:00,0.63,5.1,18.2,12.59,23.5,51.0,2.7,5.2,130.0,CENTRO
2024-07-25 07:00:00,0.79,10.9,13.3,,24.2,48.0,2.7,4.9,40.0,NORTE
2024-07-25 07:00:00,0.99,27.1,17.9,7.47,44.9,32.0,2.3,2.9,286.0,SURESTE
2024-07-25 08:00:00,0.7,9.5,17.1,13.21,26.8,46.0,2.6,6.2,104.0,CENTRO
2024-07-25 08:00:00,0.8,9.2,12.2,10.0,21.4,47.0,2.6,3.3,39.0,NORTE
2024-07-25 08:00:00,0.93,16.0,17.0,8.26,33.0,42.0,2.1,3.2,294.0,SURESTE
2024-07-25 09:00:00,0.92,14.3,20.2,13.29,34.7,50.0,2.7,7.0,56.0,CENTRO
2024-07-25 09:00:00,0.83,8.4,13.2,11.0,21.6,55.0,2.7,3.3,59.0,NORTE
2024-07-25 09:00:00,0.94,13.4,19.6,7.44,33.0,34.0,2.1,5.9,5.0,SURESTE
2024-07-25 10:00:00,0.83,13.6,19.8,15.36,33.7,52.0,2.6,6.6,18.0,CENTRO
2024-07-25 10:00:00,0.85,6.9,12.9,12.0,19.8,63.0,2.6,2.9,85.0,NORTE
2024-07-25 10:00:00,1.1,15.0,24.3,7.64,39.2,45.0,2.2,6.6,77.0,SURESTE
2024-07-25 11:00:00,0.78,20.2,26.5,22.22,46.9,63.0,2.7,5.0,47.0,CENTRO
2024-07-25 11:00:00,0.95,5.7,15.7,16.0,21.4,70.0,2.7,2.1,99.0,NORTE
2024-07-25 11:00:00,1.12,14.6,27.6,11.61,42.2,56.0,2.1,5.8,94.0,SURESTE
2024-07-25 12:00:00,0.85,13.8,31.4,26.89,45.4,65.0,2.6,5.3,45.0,CENTRO
2024-07-25 12:00:00,0.96,4.2,14.2,14.0,18.4,83.0,2.6,3.3,134.0,NORTE
2024-07-25 12:00:00,1.09,9.4,25.0,14.6,34.3,65.0,2.1,6.4,90.0,SURESTE
2024-07-25 13:00:00,0.93,10.9,33.1,33.53,44.3,76.0,2.6,6.0,71.0,CENTRO
2024-07-25 13:00:00,0.91,3.1,11.8,11.0,14.9,59.0,2.6,4.8,126.0,NORTE
2024-07-25 13:00:00,1.04,5.4,20.6,19.09,26.1,70.0,2.0,6.7,93.0,SURESTE
2024-07-25 14:00:00,0.9,7.8,33.6,32.89,41.7,82.0,2.7,5.4,27.0,CENTRO
2024-07-25 14:00:00,0.88,2.7,10.2,12.0,12.9,55.0,2.6,8.3,123.0,NORTE
2024-07-25 14:00:00,0.97,4.0,16.8,18.89,20.8,63.0,2.0,8.7,80.0,SURESTE
2024-07-25 15:00:00,0.85,4.4,25.4,26.95,30.0,84.0,2.6,6.1,69.0,CENTRO
2024-07-25 15:00:00,0.93,2.5,12.0,17.0,14.5,59.0,2.7,6.8,143.0,NORTE
2024-07-25 15:00:00,0.93,3.8,10.8,15.28,14.6,52.0,2.0,10.5,106.0,SURESTE
2024-07-25 16:00:00,0.79,3.6,19.5,25.67,23.3,70.0,2.5,6.8,58.0,CENTRO
2024-07-25 16:00:00,1.1,2.6,18.9,21.0,21.5,41.0,2.6,6.2,164.0,NORTE
2024-07-25 16:00:00,0.92,3.1,9.4,20.83,12.5,48.0,1.8,10.1,108.0,SURESTE
2024-07-25 17:00:00,0.8,2.9,17.5,22.04,20.6,54.0,2.5,9.1,79.0,CENTRO
2024-07-25 17:00:00,1.15,2.5,19.4,15.0,21.8,67.0,2.6,6.8,157.0,NORTE
2024-07-25 17:00:00,0.98,3.0,11.6,19.85,14.5,41.0,1.9,9.6,109.0,SURESTE
2024-07-25 18:00:00,0.76,2.6,16.3,18.03,19.2,58.0,2.6,6.9,99.0,CENTRO
2024-07-25 18:00:00,1.33,6.0,27.3,10.0,33.3,61.0,2.6,3.9,185.0,NORTE
2024-07-25 18:00:00,1.0,3.7,13.9,15.64,17.5,34.0,2.0,6.1,101.0,SURESTE
2024-07-25 19:00:00,0.88,3.9,19.0,13.83,23.2,49.0,2.6,4.5,94.0,CENTRO
2024-07-25 19:00:00,1.43,9.4,29.6,11.0,39.0,65.0,2.7,4.3,145.0,NORTE
2024-07-25 19:00:00,1.08,4.4,20.7,10.4,25.1,31.0,1.9,3.4,6.0,SURESTE
2024-07-25 20:00:00,0.99,4.3,25.1,14.86,29.7,42.0,2.6,3.5,99.0,CENTRO
2024-07-25 20:00:00,1.34,12.7,28.3,12.0,41.0,61.0,2.8,3.9,151.0,NORTE
2024-07-25 20:00:00,1.18,5.9,24.4,10.19,30.3,32.0,2.1,2.3,225.0,SURESTE
2024-07-25 21:00:00,0.92,5.7,24.8,16.52,30.8,36.0,2.6,5.0,109.0,CENTRO
2024-07-25 21:00:00,1.39,19.0,26.3,14.0,45.2,69.0,2.8,4.8,141.0,NORTE
2024-07-25 21:00:00,1.34,13.9,25.9,10.53,39.7,29.0,1.9,2.3,213.0,SURESTE
2024-07-25 22:00:00,,,,,,,,,,CENTRO
2024-07-25 22:00:00,1.31,20.4,22.1,16.0,42.4,66.0,2.8,5.2,117.0,NORTE
2024-07-25 22:00:00,1.16,9.5,22.3,10.95,31.8,29.0,1.9,2.3,225.0,SURESTE
2024-07-25 23:00:00,0.74,3.0,20.8,14.76,24.0,46.0,2.6,3.4,116.0,CENTRO
2024-07-25 23:00:00,1.05,8.3,18.5,15.0,26.8,65.0,2.8,3.3,69.0,NORTE
2024-07-25 23:00:00,1.1,7.7,21.2,10.38,28.9,41.0,1.9,2.2,192.0,SURESTE
2024-07-26 00:00:00,0.65,2.0,11.8,12.19,14.0,38.0,2.7,3.6,67.0,CENTRO
2024-07-26 00:00:00,0.89,15.3,17.3,19.0,32.6,66.0,2.8,3.6,47.0,NORTE
2024-07-26 00:00:00,1.14,11.8,20.5,10.13,32.3,36.0,1.9,2.7,269.0,SURESTE
2024-07-26 01:00:00,0.58,2.1,9.9,11.13,12.2,38.0,2.7,2.9,50.0,CENTRO
2024-07-26 01:00:00,0.78,1.9,13.2,18.0,15.2,85.0,2.7,4.0,65.0,NORTE
2024-07-26 01:00:00,1.05,5.8,21.0,10.5,26.8,39.0,2.0,2.6,22.0,SURESTE
2024-07-26 02:00:00,0.61,2.1,9.7,11.03,12.1,37.0,2.7,2.0,229.0,CENTRO
2024-07-26 02:00:00,0.77,5.6,14.0,18.0,19.6,74.0,2.7,2.3,48.0,NORTE
2024-07-26 02:00:00,0.91,2.5,20.7,10.32,23.2,37.0,1.9,4.7,45.0,SURESTE
2024-07-26 03:00:00,0.71,2.2,17.9,16.3,20.2,42.0,2.6,4.2,114.0,CENTRO
2024-07-26 03:00:00,0.76,4.4,13.9,15.0,18.4,82.0,2.7,2.1,43.0,NORTE
2024-07-26 03:00:00,0.88,2.4,19.6,12.43,22.0,45.0,1.9,3.2,64.0,SURESTE
2024-07-26 04:00:00,0.78,2.2,19.0,20.44,21.4,48.0,2.6,3.9,86.0,CENTRO
2024-07-26 04:00:00,0.78,16.1,15.3,16.0,31.3,73.0,2.7,2.4,11.0,NORTE
2024-07-26 04:00:00,0.85,2.2,15.0,12.52,17.1,41.0,2.0,4.7,87.0,SURESTE
2024-07-26 05:00:00,0.58,2.1,10.3,12.13,12.6,48.0,2.6,2.7,178.0,CENTRO
2024-07-26 05:00:00,0.78,14.9,14.4,16.0,29.3,80.0,2.7,3.5,21.0,NORTE
