date_only,Hora,Zona,CO,NOX,O3,PM2.5,PM10,WSR,WDR,date,hour,influence_plume_sum,influence_plume_log1p_sum,Q_hat_mean,u_mean,wind_cov,influence_plume_z
2024-08-02,19,NORTE,0.97969985,21.599998,29.0,15.1665325,42.0,13.900001,144.0,2024-08-02,19,2008.3156334434857,1605.2319748151556,8.814210238810386,13.900001,1.0,-0.6424688224316669
2024-08-02,19,SURESTE,0.72999996,10.600001,25.0,17.949999,56.0,11.799999,140.0,2024-08-02,19,1551.7066552009765,1185.7759587810644,8.60484592791341,11.799999000000001,1.0,-0.624531602682165
2024-08-02,20,CENTRO,0.62,10.6,26.0,20.64,56.0,11.299999,96.0,2024-08-02,20,1415.0325805657178,1134.3205001612857,7.278668227863809,11.299999,1.0,-0.6494272253576098
2024-08-02,20,NORTE,1.0166619,21.699999,23.0,14.93785,39.0,12.6,140.0,2024-08-02,20,2227.655995077589,1750.5081041709402,8.864762696480998,12.6,1.0,-0.5850141759643777
2024-08-02,20,SURESTE,0.73999995,11.700001,21.0,13.92,60.0,10.2,141.0,2024-08-02,20,1768.435863124494,1312.6159102929892,8.549374927089056,10.2,1.0,-0.5228673563702912
2024-08-02,21,CENTRO,0.64,11.6,21.0,19.359999,50.0,9.1,128.0,2024-08-02,21,1819.173804495164,1388.2192684364031,7.253401589796228,9.1,1.0,-0.43682361079833654
2024-08-02,21,NORTE,1.0573936,22.699999,19.0,15.016598,28.999996,10.8,141.0,2024-08-02,21,2600.016798604718,1982.3159404785142,8.88925657770525,10.800000000000002,1.0,-0.48747691394136927
2024-08-02,21,SURESTE,0.72999996,11.5,20.0,13.23,47.0,9.2,145.0,2024-08-02,21,1865.994928737411,1350.8976552666122,8.534135537354388,9.2,1.0,-0.47710394048622656
2024-08-02,22,CENTRO,0.61,9.700001,21.0,20.48,54.0,9.6,131.0,2024-08-02,22,1714.4327684571763,1330.9888842879043,7.230313653804367,9.6,1.0,-0.49192396071524286
2024-08-02,22,NORTE,1.1027923,25.099998,13.0,15.475786,25.0,7.2000003,155.0,2024-08-02,22,3868.1945896901943,2672.9452446451583,8.89842640728277,7.2000003,1.0,-0.155286768444887
2024-08-02,22,SURESTE,0.72999996,11.3,20.0,12.379999,33.0,7.4999995,139.0,2024-08-02,22,2461.35611432883,1698.7235618029783,8.553963945312105,7.4999995,1.0,-0.19782941723943467
2024-08-02,23,CENTRO,0.61,9.0,21.0,21.23,61.0,8.0,113.0,2024-08-02,23,2038.7962013101776,1525.7215629665614,7.287454635758022,8.0,1.0,-0.32128846457629623
2024-08-02,23,NORTE,1.1384667,28.4,8.0,15.938397,36.0,6.0,178.0,2024-08-02,23,4683.321647741031,3070.6867216664014,8.940115429990088,6.0,1.0,0.058229962344302694
2024-08-02,23,SURESTE,0.72999996,11.5,19.0,11.029999,40.0,7.1999993,124.0,2024-08-02,23,2958.117505470828,2026.4638074837167,8.569205887877393,7.1999993,1.0,0.03519350067346304
2024-08-03,0,CENTRO,0.59000003,8.300001,22.0,20.519999,55.0,8.599999,125.0,2024-08-03,0,1917.560228626318,1445.3695279271067,7.337548374690805,8.599999,1.0,-0.3850661850389275
2024-08-03,0,NORTE,1.1324829,29.699999,5.0,16.247042,35.0,6.0,173.0,2024-08-03,0,4697.5451738635875,3076.1114759604,8.959579931196755,6.0,1.0,0.06195571376917269
2024-08-03,0,SURESTE,0.62999994,8.400001,24.0,17.0,33.0,7.9999995,164.0,2024-08-03,0,1794.593457926456,1244.9046559734393,8.60725494391438,7.9999995,1.0,-0.5105972420356728
2024-08-03,1,CENTRO,0.6,8.300001,22.0,21.42,54.0,8.099999,109.0,2024-08-03,1,2012.6209227556149,1503.3504492008,7.412052619955962,8.099999,1.0,-0.33505830171067225
2024-08-03,1,NORTE,1.0993919,30.599998,7.0,15.985694,41.0,6.8,88.0,2024-08-03,1,3694.204441291396,2483.3765428254815,9.006398107859296,6.8,1.0,-0.20086224935760685
2024-08-03,1,SURESTE,0.7199999,11.200001,17.000002,11.2,35.0,13.799999,100.0,2024-08-03,1,1818.7001599138591,1447.9152436041836,8.656322549208985,13.799999000000001,1.0,-0.4992891691086534
2024-08-03,2,CENTRO,0.6300001,9.5,16.0,23.619999,59.0,3.8999999,32.999992,2024-08-03,2,4560.3681351469895,2757.6423346267993,7.487171206234125,3.8999999,1.0,1.0052164197621367
2024-08-03,2,NORTE,1.0503966,25.699999,15.0,15.534986,42.0,7.2000003,187.0,2024-08-03,2,3967.5595186217643,2731.1919849957753,9.02297921254393,7.2000003,1.0,-0.12925883258995208
2024-08-03,2,SURESTE,0.7,9.600001,17.000002,16.769999,55.0,9.099999,75.0,2024-08-03,2,3111.5363221364437,2285.338542508249,8.654882060214723,9.099999,1.0,0.10715984298517185
2024-08-03,3,CENTRO,0.6700001,25.400002,6.000002,26.449999,62.0,5.1,328.0,2024-08-03,3,4336.319530360703,2804.1401872132415,7.549842145591136,5.1,1.0,0.8873528107212476
2024-08-03,3,NORTE,0.96699643,24.5,7.0,15.672195,43.0,3.2000003,271.0,2024-08-03,3,8015.151829536325,4105.102028656969,9.0760159703815,3.2000003,1.0,0.930979162527663
2024-08-03,3,SURESTE,0.72999996,12.700001,12.000001,18.31,58.0,6.0999994,44.0,2024-08-03,3,4664.816904780941,3065.9339911060715,8.76118163442592,6.099999399999999,1.0,0.8357792167114283
2024-08-03,4,CENTRO,0.76,29.7,4.000002,28.099998,77.0,4.5,353.0,2024-08-03,4,4833.468011768202,3019.5598664343256,7.676203403608932,4.5,1.0,1.1488840722248748
2024-08-03,4,NORTE,0.9211359,23.599998,7.0,15.943598,50.0,4.3,297.0,2024-08-03,4,5624.407031817767,3167.5675307170022,9.13979311800982,4.3,1.0,0.3047405800657207
2024-08-03,4,SURESTE,0.72999996,12.6,10.000002,19.66,58.0,5.8999996,48.0,2024-08-03,4,4903.900687794271,3204.836014642381,8.778309227025298,5.899999600000001,1.0,0.9479296409127633
2024-08-03,5,CENTRO,0.92,28.0,5.000002,26.23,75.0,3.6,343.0,2024-08-03,5,6175.404329867071,3580.897252315552,7.635391689135006,3.6,1.0,1.8548266854584836
2024-08-03,5,NORTE,0.91635036,27.5,3.0,17.205666,47.0,8.3,283.0,2024-08-03,5,3038.9699553282862,2091.011119479795,9.1487057125871,8.3,1.0,-0.37249625900233785
2024-08-03,5,SURESTE,0.7099999,12.900001,7.000002,19.75,56.0,3.5999994,342.0,2024-08-03,5,6539.402873332107,3598.749267173022,8.797092116118288,3.5999994000000006,1.0,1.7151178691501079
2024-08-03,6,CENTRO,1.0400001,33.7,5.000002,26.39,79.0,3.0,33.999992,2024-08-03,6,5853.930230767748,3238.5873626560506,7.428529707740947,3.0,1.0,1.6857111599716952
2024-08-03,6,NORTE,0.9448294,27.599998,3.0,17.049038,50.0,8.4,278.0,2024-08-03,6,2987.8761643375087,2071.1109156356056,9.025771049283764,8.4,1.0,-0.3858799138672173
2024-08-03,6,SURESTE,0.84999996,25.7,3.000002,17.449999,52.0,2.6999998,246.0,2024-08-03,6,5932.545624218838,2818.100952142193,8.687001260721706,2.6999998,1.0,1.4304507241856435
2024-08-03,7,CENTRO,0.82000005,28.800001,5.000002,28.5,78.0,2.5,293.0,2024-08-03,7,8436.953247294467,4298.155471238773,7.3160155126520445,2.5,1.0,3.0445431654373105
2024-08-03,7,NORTE,0.92397267,25.0,5.0,17.361572,44.0,6.2000003,302.0,2024-08-03,7,3770.4618520438767,2392.8462030444643,8.990702353473043,6.2000003,1.0,-0.1808871634105733
2024-08-03,7,SURESTE,1.0799999,41.4,3.000002,17.59,55.0,4.7,297.0,2024-08-03,7,4664.9681653152975,2818.2618328169588,8.620353731767436,4.7,1.0,0.8358501706376179
2024-08-03,8,CENTRO,0.80999994,27.7,8.0,40.329998,78.0,5.1,335.0,2024-08-03,8,4080.000984371812,2692.745857626271,7.216384780307524,5.1,1.0,0.7525131899917155
2024-08-03,8,NORTE,0.9883784,25.4,8.0,18.295408,44.0,5.2,313.0,2024-08-03,8,4199.894784391103,2520.474149563779,8.90047674303183,5.2,1.0,-0.06840026348205126
2024-08-03,8,SURESTE,1.0799999,50.8,5.000002,20.119999,73.0,6.9999995,303.0,2024-08-03,8,3142.545741897993,2134.4701306007246,8.553363341737978,6.9999995,1.0,0.12170587173150939
2024-08-03,9,CENTRO,0.83000004,28.300001,17.000002,38.66,84.0,3.6,21.999992,2024-08-03,9,4886.27386346221,2946.362673165977,7.2162009184293865,3.6,1.0,1.176663259982239
2024-08-03,9,NORTE,1.039806,29.199999,12.000001,18.828047,52.0,4.7,307.0,2024-08-03,9,4776.1388534334765,2785.542789105653,8.890602872039057,4.7,1.0,0.08254276870338548
2024-08-03,9,SURESTE,1.2199999,60.699997,9.000002,28.25,97.0,6.4999995,297.0,2024-08-03,9,3357.111523921838,2232.175602132999,8.543581432411019,6.4999995,1.0,0.22235528914399721
2024-08-03,10,CENTRO,0.93,29.2,26.0,35.41,95.0,4.8999996,7.0,2024-08-03,10,3819.101995222031,2512.0157981723282,7.231392583439273,4.8999996,1.0,0.6152639690664392
2024-08-03,10,NORTE,1.1295123,29.099998,28.0,19.412193,79.0,6.2000003,289.0,2024-08-03,10,3856.73862167446,2456.415753996691,8.860360349905687,6.2000003,1.0,-0.1582875777231291
2024-08-03,10,SURESTE,1.0799999,33.3,21.0,30.619999,105.0,6.2999997,356.0,2024-08-03,10,3677.180563329008,2432.0971618148415,8.531785336091636,6.2999997,1.0,0.37249461725236355
2024-08-03,11,CENTRO,1.1400001,28.6,41.0,30.779999,93.0,6.5,37.0,2024-08-03,11,2595.450388509564,1847.6323789890598,7.319616950450131,6.5,1.0,-0.028453472126220087
2024-08-03,11,NORTE,1.1612296,26.099998,50.0,18.697145,69.0,2.2000003,232.0,2024-08-03,11,11892.147119983845,5334.496317912764,8.871832733314937,2.2000003,1.0,1.9465304824420273
2024-08-03,11,SURESTE,0.84999996,24.8,39.0,24.56,91.0,6.0999994,54.0,2024-08-03,11,4665.516265980267,3104.8394949087274,8.544398111561039,6.099999399999999,1.0,0.8361072759975325
2024-08-03,12,CENTRO,0.72,18.900002,55.0,23.98,92.0,9.4,75.0,2024-08-03,12,1720.5885582190344,1327.5343677588924,7.339069418005464,9.4,1.0,-0.4886856294677815
2024-08-03,12,NORTE,1.0992962,23.699999,55.0,16.728945,70.0,3.7000003,136.0,2024-08-03,12,7601.319843420244,4345.055310814026,8.848268569267503,3.7000003,1.0,0.8225788194169914
2024-08-03,12,SURESTE,0.84,14.500001,47.0,22.259998,85.0,13.099999,98.0,2024-08-03,12,1899.6166971009704,1503.2278001572872,8.492781196949794,13.099999,1.0,-0.4613325002954799
2024-08-03,13,CENTRO,0.6,10.700001,58.0,15.509999,69.0,12.7,67.0,2024-08-03,13,1281.3601608524482,1043.1438443482684,7.33331281765582,12.699999999999998,1.0,-0.7197472964496068
2024-08-03,13,NORTE,0.98354095,22.199999,61.0,15.144814,48.0,6.6000004,144.0,2024-08-03,13,4246.72783448182,2882.0095270880233,8.840863752624616,6.6000004,1.0,-0.05613267936802644
2024-08-03,13,SURESTE,0.7199999,10.3,41.0,20.25,63.0,15.4,97.0,2024-08-03,13,1623.2942763065773,1321.5500839446775,8.482446981876995,15.4,1.0,-0.5909509809713653
2024-08-03,14,CENTRO,0.57000005,10.1,55.0,15.69,61.0,14.4,53.999996,2024-08-03,14,1127.7327511500168,941.051534382703,7.357897995090022,14.4,1.0,-0.8005649430151975
2024-08-03,14,NORTE,0.9083652,21.199999,64.0,15.449449,50.0,10.5,156.0,2024-08-03,14,2621.3688878849857,1979.174572349892,8.816831890319154,10.5,1.0,-0.48188388613838684
2024-08-03,14,SURESTE,0.68,9.800001,46.0,17.91,57.0,13.4,135.0,2024-08-03,14,1422.1090502273883,1117.6075487077283,8.518523075944405,13.4,1.0,-0.68532379105261
2024-08-03,15,CENTRO,0.5500001,9.3,53.0,16.72,61.0,12.3,96.0,2024-08-03,15,1315.8288564004663,1065.9343246249348,7.250192395543256,12.300000000000002,1.0,-0.7016146021617033
2024-08-03,15,NORTE,0.86900824,21.3,72.0,15.902683,56.0,9.8,149.0,2024-08-03,15,2820.2770274731156,2104.4748706614496,8.793937529621918,9.8,1.0,-0.4297813147996636
2024-08-03,15,SURESTE,0.7,10.700001,41.0,18.13,60.0,14.2,130.0,2024-08-03,15,1410.0398280292065,1121.0588735416081,8.440467902141235,14.200000000000001,1.0,-0.6909852724473174
2024-08-03,16,CENTRO,0.5300001,7.7,51.0,15.08,50.0,12.4,125.0,2024-08-03,16,1342.2541995947288,1081.0475857398615,7.233991552254138,12.4,1.0,-0.6877132153532883
2024-08-03,16,NORTE,0.8662348,21.699999,59.0,14.187738,43.0,9.0,140.0,2024-08-03,16,3091.865242165474,2271.455896346881,8.798112160604836,9.0,1.0,-0.3586407151235228
2024-08-03,16,SURESTE,0.7,9.600001,35.0,22.5,55.0,13.7,127.0,2024-08-03,16,1516.2090862000327,1196.2627105630588,8.487598544991156,13.700000000000001,1.0,-0.6411829513073039
2024-08-03,17,CENTRO,0.5300001,7.7,44.0,13.59,45.0,12.3,125.0,2024-08-03,17,1338.3558718182078,1082.9163388553764,7.2054555042377535,12.300000000000002,1.0,-0.6897639801032112
2024-08-03,17,NORTE,0.86547863,22.4,48.0,12.898403,33.0,10.5,141.0,2024-08-03,17,2663.775525220047,2019.637834004959,8.822293103193719,10.5,1.0,-0.470775769338539
2024-08-03,17,SURESTE,0.73999995,9.800001,32.0,19.07,42.0,13.299999,127.0,2024-08-03,17,1549.7941532471946,1219.1506843543427,8.463905194577709,13.299999000000001,1.0,-0.6254287271240623
2024-08-03,18,CENTRO,0.53999996,7.5,43.0,13.84,43.0,12.7,124.0,2024-08-03,18,1286.8104517625943,1048.8160418085265,7.202561255412831,12.699999999999998,1.0,-0.7168801018174182
2024-08-03,18,NORTE,0.8699007,22.8,42.0,12.696272,28.999996,12.6,145.0,2024-08-03,18,2223.412194290382,1744.7961775929346,8.790821789734352,12.6,1.0,-0.5861258093732499
2024-08-03,18,SURESTE,0.68,9.200001,31.0,14.389999,32.0,13.599999,137.0,2024-08-03,18,1382.5356089373347,1086.67626079968,8.489354545663847,13.599999,1.0,-0.703887066954676
2024-08-03,19,CENTRO,0.5300001,7.0,43.0,13.92,43.0,12.3,107.0,2024-08-03,19,1314.0959524541809,1064.1207950206856,7.271478480276258,12.300000000000002,1.0,-0.7025262182524405
2024-08-03,19,NORTE,0.91489977,23.199999,35.0,13.115101,17.0,12.2,138.0,2024-08-03,19,2297.609168069656,1794.9526954798305,8.838868727467801,12.199999999999998,1.0,-0.5666904402251756
2024-08-03,19,SURESTE,0.66999996,9.800001,29.0,12.219999,39.0,11.7,151.0,2024-08-03,19,1361.756809649643,1036.962432717208,8.49278050511742,11.700000000000001,1.0,-0.7136340733184622
2024-08-03,20,CENTRO,0.58000004,10.3,31.0,15.7699995,42.0,12.5,81.0,2024-08-03,20,1253.3764315173253,1023.7098968873929,7.232933623936462,12.5,1.0,-0.7344684920446747
2024-08-03,20,NORTE,0.9752347,23.9,30.0,13.903285,23.999996,12.1,139.0,2024-08-03,20,2323.3473757003853,1810.8300364619986,8.842188698754473,12.1,1.0,-0.5599484999406414
2024-08-03,20,SURESTE,0.7199999,12.1,24.0,10.809999,30.0,9.299999,146.0,2024-08-03,20,1818.1203626773527,1319.1141582163525,8.49001069758145,9.299999,1.0,-0.49956114282935254
2024-08-03,21,CENTRO,0.59000003,10.900001,25.0,15.88,50.0,10.4,95.0,2024-08-03,21,1518.4818547670773,1201.7273575901431,7.245332420155862,10.4,1.0,-0.5950064231318463
2024-08-03,21,NORTE,1.0399108,24.5,24.0,15.638924,22.0,10.8,139.0,2024-08-03,21,2600.9417067276386,1983.465930674462,8.840659044896315,10.800000000000002,1.0,-0.4872346408420582
2024-08-03,21,SURESTE,0.74999994,11.900001,23.0,13.0,36.0,8.599999,137.0,2024-08-03,21,2193.0215935329397,1564.4307132895813,8.522812946154922,8.599999,1.0,-0.3237009002644589
2024-08-03,22,CENTRO,0.64,11.6,26.0,30.16,51.0,8.5,131.0,2024-08-03,22,1931.6831116284618,1455.828342830956,7.213350426256528,8.5,1.0,-0.37763666338543317
2024-08-03,22,NORTE,1.068262,26.199999,20.0,15.780796,28.999996,9.0,160.0,2024-08-03,22,3063.7970532867544,2233.746974198496,8.862887144745883,9.0,1.0,-0.3659929774111819
2024-08-03,22,SURESTE,0.6599999,9.900001,24.0,14.179999,41.0,8.9,172.0,2024-08-03,22,1511.2309937236105,1076.2954129161228,8.5298270546973,8.9,1.0,-0.6435180958156752
2024-08-03,23,CENTRO,0.59000003,9.1,27.0,14.509999,45.0,8.0,100.0,2024-08-03,23,2011.2256664288195,1502.1308613377848,7.316432444938297,8.0,1.0,-0.33579229399047283
2024-08-03,23,NORTE,1.0878352,26.699999,21.0,15.796324,23.999996,8.4,165.0,2024-08-03,23,3318.4196915395064,2376.8638711463327,8.877610293839863,8.4,1.0,-0.29929638972257216
2024-08-03,23,SURESTE,0.6399999,9.7,25.0,11.389999,32.0,6.1999993,170.0,2024-08-03,23,2217.133518545386,1438.2895552744292,8.56062944573397,6.1999993,1.0,-0.312390377298935
2024-08-04,0,CENTRO,0.55999994,8.1,27.0,14.71,40.0,8.3,100.0,2024-08-04,0,2061.1489787178334,1534.2272192872638,7.779842591515862,8.3,1.0,-0.30952950263200285
2024-08-04,0,NORTE,1.1351597,29.599998,14.000001,15.456393,32.0,6.3,137.0,2024-08-04,0,4606.437287038194,3079.6159512336385,9.088773071255082,6.3,1.0,0.03809065132039762
2024-08-04,0,SURESTE,0.66999996,9.3,24.0,11.079999,36.0,11.5,128.0,2024-08-04,0,1845.936964433376,1404.055312746088,8.852316311467975,11.5,1.0,-0.4865128145510449
2024-08-04,1,CENTRO,0.6500001,12.6,18.0,18.41,42.0,5.8999996,42.0,2024-08-04,1,3012.431161205641,2063.430259419189,7.747345491549888,5.8999996,1.0,0.19090454984181637
2024-08-04,1,NORTE,1.1037854,26.5,22.0,13.92473,38.0,8.0,147.0,2024-08-04,1,3611.259345777702,2560.1320327350104,9.117453162562159,8.0,1.0,-0.22258912672495898
2024-08-04,1,SURESTE,0.76,13.700001,15.000001,12.799999,45.0,8.7,113.0,2024-08-04,1,2713.68895358148,1949.993150786285,8.867247384532233,8.7,1.0,-0.07946407014044679
2024-08-04,2,CENTRO,0.65999997,15.400001,12.000002,19.279999,48.0,6.8999996,32.0,2024-08-04,2,2654.946433154177,1885.8569043467623,7.752383745957159,6.8999996,1.0,0.00284517645122088
2024-08-04,2,NORTE,1.0893089,26.0,15.0,13.893051,33.0,7.8,212.0,2024-08-04,2,3646.802174301655,2543.277725252623,9.129605668745706,7.8,1.0,-0.21327893578665014
2024-08-04,2,SURESTE,0.74999994,10.600001,14.000001,14.349999,46.0,10.799999,86.0,2024-08-04,2,2537.0765661679643,1929.6321385087556,8.870445334119674,10.799999,1.0,-0.16231014994558313
2024-08-04,3,CENTRO,0.68000007,25.300001,6.000002,23.31,53.0,4.7,6.0,2024-08-04,3,4409.784773343051,2786.162619242599,7.847779376666401,4.7,1.0,0.9260001331860531
2024-08-04,3,NORTE,1.0744939,26.099998,9.0,14.968229,35.0,4.5,261.0,2024-08-04,3,5856.223185077797,3413.013390269749,9.1665237810664,4.5,1.0,0.36546317134684636
2024-08-04,3,SURESTE,0.74999994,11.900001,11.000002,17.529999,61.0,3.9999995,28.0,2024-08-04,3,6905.390590771483,3948.5721917204205,8.923989849027773,3.9999995,1.0,1.8867969234380175
2024-08-04,4,CENTRO,0.73,23.0,4.000002,24.019999,76.0,1.7999997,260.0,2024-08-04,4,12567.68438853116,5395.938718134435,8.025615840039992,1.7999997,1.0,5.217566651783726
2024-08-04,4,NORTE,1.0250816,26.9,4.000002,15.46396,14.0,4.9,289.0,2024-08-04,4,5087.792412173472,2988.849938482209,9.210207904935103,4.9,1.0,0.16417820006803852
2024-08-04,4,SURESTE,0.77,15.5,8.000002,18.57,45.0,3.0999994,291.0,2024-08-04,4,7302.712010489879,3768.3153217545246,8.958810321007563,3.0999994000000006,1.0,2.0731741222763436
2024-08-04,5,CENTRO,0.75,21.5,4.000002,21.949999,67.0,2.6,232.0,2024-08-04,5,8509.058682361421,4245.534289028354,8.054958649763083,2.6,1.0,3.082475143708549
2024-08-04,5,NORTE,0.9528372,26.3,4.000002,16.07426,17.999996,8.6,299.0,2024-08-04,5,2830.334263493935,1958.8364686620691,9.240573747207776,8.6,1.0,-0.42714689341132744
2024-08-04,5,SURESTE,0.7899999,17.9,7.000002,15.629999,40.0,1.8000002,296.0,2024-08-04,5,12858.294611567424,5300.846989041171,8.978604543514402,1.8000002,1.0,4.679210121638387
2024-08-04,6,CENTRO,0.75,18.400002,5.000002,21.619999,84.0,3.2999997,311.0,2024-08-04,6,6962.1896440224355,3864.887310594078,7.853926515143756,3.2999996999999994,1.0,2.2687250748511625
2024-08-04,6,NORTE,0.99865323,25.099998,5.0,17.22878,47.0,6.6000004,287.0,2024-08-04,6,3794.8648457203044,2449.250499787678,9.18553091743829,6.6000004,1.0,-0.17449497291732732
2024-08-04,6,SURESTE,0.80999994,24.4,3.000002,13.4,44.0,5.1999993,306.0,2024-08-04,6,4483.084220928323,2772.2818577087296,8.901970720857326,5.1999993,1.0,0.7505312867663773
2024-08-04,7,CENTRO,0.75,18.900002,5.000002,25.029999,89.0,2.5,328.0,2024-08-04,7,9033.108402027827,4596.5604980140815,7.866674910336774,2.5,1.0,3.3581581426527554
2024-08-04,7,NORTE,1.0714289,27.3,5.0,17.947485,58.0,5.3,261.0,2024-08-04,7,5005.468678630858,3067.779627677722,9.17615215024167,5.3,1.0,0.14261408404616183
2024-08-04,7,SURESTE,0.84999996,23.7,4.0,16.0,57.0,5.4999995,283.0,2024-08-04,7,3858.9893739969343,2410.3257509086625,8.878228924050184,5.4999995,1.0,0.45777825708339
2024-08-04,8,CENTRO,0.6500001,18.2,16.0,17.619999,84.0,3.6999998,238.0,2024-08-04,8,5785.030526286071,3336.291825992288,7.758003929487098,3.6999998,1.0,1.6494655969171637
2024-08-04,8,NORTE,1.0958099,27.099998,12.000001,17.198305,47.0,6.2000003,306.0,2024-08-04,8,3748.7582378363973,2371.4578210742116,9.131930036079359,6.2000003,1.0,-0.18657227066608756
2024-08-04,8,SURESTE,1.02,29.0,9.000002,22.58,67.0,8.4,277.0,2024-08-04,8,2411.8315773283252,1683.582805014454,8.869166063801183,8.4,1.0,-0.2210605948750655
2024-08-04,9,CENTRO,0.55999994,14.200001,28.0,14.0,77.0,5.3999996,216.0,2024-08-04,9,3819.525272627642,2489.208093403521,7.731881082502514,5.3999996,1.0,0.6154866395119811
2024-08-04,9,NORTE,1.1732002,30.199999,18.0,16.645271,41.0,4.4,306.0,2024-08-04,9,5278.228983938639,2991.3027465608748,9.114204763971932,4.4,1.0,0.2140617045160819
2024-08-04,9,SURESTE,0.7099999,17.400002,26.0,22.05,64.0,7.8999996,269.0,2024-08-04,9,2409.5142083018504,1654.3065925218682,8.842304488157653,7.899999600000001,1.0,-0.22214763606236215
2024-08-04,10,CENTRO,0.88000005,20.2,36.0,18.59,47.0,5.7999997,352.0,2024-08-04,10,3706.8521406298355,2513.4110278239946,7.678745686998764,5.7999997,1.0,0.5562135099521277
2024-08-04,10,NORTE,1.1829243,30.599998,34.0,16.177479,51.0,2.4,287.0,2024-08-04,10,10309.19241103727,4651.600655814999,9.096909644878274,2.4,1.0,1.5318867638911615
2024-08-04,10,SURESTE,0.7199999,21.2,34.0,13.66,50.0,5.5999994,322.0,2024-08-04,10,4151.628011024399,2615.5530920452547,8.813960124374914,5.5999994,1.0,0.5950504169374974
2024-08-04,11,CENTRO,0.85,30.5,39.0,23.949999,62.0,7.8999996,49.0,2024-08-04,11,2184.844851824578,1617.0602447518559,7.653766456349165,7.8999996,1.0,-0.24445772036524208
2024-08-04,11,NORTE,1.2236674,29.199999,49.0,16.700695,56.0,2.6000004,149.0,2024-08-04,11,10952.834942152585,5455.970441751923,9.05806176039076,2.6000004,1.0,1.7004843434749457
2024-08-04,11,SURESTE,0.83,22.7,46.0,13.709999,53.0,9.5,75.0,2024-08-04,11,3018.6182342374595,2236.455263799128,8.799704412430902,9.5,1.0,0.06357343640205797
2024-08-04,12,CENTRO,0.6700001,12.6,63.0,19.019999,65.0,10.6,73.0,2024-08-04,12,1577.3153916715778,1242.0487313527547,7.688232864031826,10.6,1.0,-0.5640562951503789
2024-08-04,12,NORTE,1.086374,26.5,64.0,16.06349,58.0,4.6000004,112.0,2024-08-04,12,6021.563865273894,3653.0121050020075,9.055329670116507,4.6000004,1.0,0.40877298563070724
2024-08-04,12,SURESTE,0.90999997,14.8,55.0,17.05,59.0,13.4,95.0,2024-08-04,12,1950.3441901196447,1544.7379073067314,8.80351903442539,13.4,1.0,-0.43753703500289093
2024-08-04,13,CENTRO,0.65999997,9.700001,70.0,19.949999,63.0,12.6,55.0,2024-08-04,13,1343.6459772048058,1091.2532252317608,7.6369839913250415,12.6,1.0,-0.6869810530965207
2024-08-04,13,NORTE,0.99704176,25.4,60.0,15.065276,56.0,8.9,126.0,2024-08-04,13,3181.3896700709984,2317.84471910768,9.033040120191004,8.9,1.0,-0.33519042846776076
2024-08-04,13,SURESTE,0.77,10.1,50.0,21.9,64.0,13.5,102.0,2024-08-04,13,1860.6169448231346,1475.2780745048294,8.790175195111257,13.5,1.0,-0.47962666774832796
2024-08-04,14,CENTRO,0.57000005,7.5,58.0,15.679999,58.0,13.799999,65.0,2024-08-04,14,1214.2071463877037,1000.5957377126671,7.657321730883377,13.799999,1.0,-0.7550739910761571
2024-08-04,14,NORTE,0.9281774,24.5,58.0,14.54921,46.0,9.5,145.0,2024-08-04,14,3012.8583145778052,2229.686552618741,9.02649048099929,9.5,1.0,-0.37933601743449724
2024-08-04,14,SURESTE,0.76,10.600001,55.0,18.4,55.0,13.099999,126.0,2024-08-04,14,1631.1916736745902,1275.465513942644,8.76565254835784,13.099999,1.0,-0.58724643667419
2024-08-04,15,CENTRO,0.55999994,8.1,61.0,21.33,48.0,14.299999,70.0,2024-08-04,15,1176.6847369928512,972.2187478684623,7.686686979564719,14.299999,1.0,-0.7748131302482381
2024-08-04,15,NORTE,0.8523054,24.199999,54.0,14.595677,39.0,11.0,145.0,2024-08-04,15,2592.768770954498,1980.4629839992979,9.014328159934701,11.0,1.0,-0.48937548319294744
2024-08-04,15,SURESTE,0.72999996,10.3,52.0,23.849998,65.0,13.4,130.0,2024-08-04,15,1545.6343050063124,1211.2790074641475,8.763044892984984,13.4,1.0,-0.6273800461928346
